Photo ID,Player,Set,Tags,Raw URL,Processed URL
53856898750,Greg Swindell,1996 Leaf Signature Series Bronze,(AUTO/ONCARD/INDIANS/ASTROS),https://www.flickr.com/photos/tkraft24/53856898750,"[URL=""https://www.flickr.com/photos/tkraft24/53856898750""] photo[/URL]"
53855582652,Jose Mesa,1996 Leaf Signature Series Bronze,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53855582652,"[URL=""https://www.flickr.com/photos/tkraft24/53855582652""] photo[/URL]"
53856473621,Julian Tavarez,1996 Leaf Signature Series Bronze,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856473621,"[URL=""https://www.flickr.com/photos/tkraft24/53856473621""] photo[/URL]"
53840721331,Julio Franco,1996 Leaf Signature Series Bronze,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840721331,"[URL=""https://www.flickr.com/photos/tkraft24/53840721331""] photo[/URL]"
53839481093,Kenny Lofton,1996 Leaf Signature Series Bronze,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53839481093,"[URL=""https://www.flickr.com/photos/tkraft24/53839481093""] photo[/URL]"
53839004871,Manny Ramirez,1996 Leaf Signature Series Bronze,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53839004871,"[URL=""https://www.flickr.com/photos/tkraft24/53839004871""] photo[/URL]"
53840129954,Omar Vizquel,1996 Leaf Signature Series Bronze,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53840129954,"[URL=""https://www.flickr.com/photos/tkraft24/53840129954""] photo[/URL]"
53855584237,Alvaro Espinoza,1996 Leaf Signature Series Extended Series,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53855584237,"[URL=""https://www.flickr.com/photos/tkraft24/53855584237""] photo[/URL]"
53855582252,Eric Plunk,1996 Leaf Signature Series Extended Series,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53855582252,"[URL=""https://www.flickr.com/photos/tkraft24/53855582252""] photo[/URL]"
53856843874,Jim Poole,1996 Leaf Signature Series Extended Series,(AUTO/ONCARD/INDIANS),https://www.flickr.com/photos/tkraft24/53856843874,"[URL=""https://www.flickr.com/photos/tkraft24/53856843874""] photo[/URL]"
